source.name,ww_id,time,sample_type,sample_media,depth,parameter,concentration,unit,qualifier_code,detection_limit,detection_limit_unit,quantitation_level,quantitation_level_unit,lab_name,analytical_method_number,comments,monitoring_location,watershed,watershed_code,date,param_code,wbid,wb_type,site_descr,lat_dd,lon_dd
URIWW-2012.csv,WW046,1:40:00 PM,Composite,Water,,Depth,3.9,m,,0.1,m,0.1,m,,,,Lower Sprague Reservoir,Woonasquatucket River,WO,2012-07-07,82903,RI0002007L-03,Reservoir ,Slack's Reservoir,41.859528,-71.55175
URIWW-2012.csv,WW046,1:40:00 PM,Grab,Water,1.0,Dissolved Oxygen,7.6,mg/l,,0.0,mg/l,0.0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,Lower Sprague Reservoir,Woonasquatucket River,WO,2012-07-07,00300,RI0002007L-03,Reservoir ,Slack's Reservoir,41.859528,-71.55175
URIWW-2012.csv,WW046,1:40:00 PM,Grab,Water,2.0,Dissolved Oxygen,7.5,mg/l,,0.0,mg/l,0.0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,Lower Sprague Reservoir,Woonasquatucket River,WO,2012-07-07,00300,RI0002007L-03,Reservoir ,Slack's Reservoir,41.859528,-71.55175
URIWW-2012.csv,WW046,1:40:00 PM,Grab,Water,3.0,Dissolved Oxygen,6.8,mg/l,,0.0,mg/l,0.0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,Lower Sprague Reservoir,Woonasquatucket River,WO,2012-07-07,00300,RI0002007L-03,Reservoir ,Slack's Reservoir,41.859528,-71.55175
URIWW-2012.csv,WW046,1:40:00 PM,Composite,Water,,Secchi Depth,2.15,m,,0.1,m,0.1,m,,,,Lower Sprague Reservoir,Woonasquatucket River,WO,2012-07-07,00069,RI0002007L-03,Reservoir ,Slack's Reservoir,41.859528,-71.55175
URIWW-2012.csv,WW046,1:40:00 PM,Grab,Water,0.0,Temperature,28.0,C,,0.0,C,0.0,C,URIWW,2550: Temperature of Water by Thermometer,,Lower Sprague Reservoir,Woonasquatucket River,WO,2012-07-07,00011,RI0002007L-03,Reservoir ,Slack's Reservoir,41.859528,-71.55175
URIWW-2012.csv,WW046,1:40:00 PM,Grab,Water,1.0,Temperature,27.0,C,,0.0,C,0.0,C,URIWW,2550: Temperature of Water by Thermometer,,Lower Sprague Reservoir,Woonasquatucket River,WO,2012-07-07,00011,RI0002007L-03,Reservoir ,Slack's Reservoir,41.859528,-71.55175
URIWW-2012.csv,WW046,1:40:00 PM,Grab,Water,2.0,Temperature,27.0,C,,0.0,C,0.0,C,URIWW,2550: Temperature of Water by Thermometer,,Lower Sprague Reservoir,Woonasquatucket River,WO,2012-07-07,00011,RI0002007L-03,Reservoir ,Slack's Reservoir,41.859528,-71.55175
URIWW-2012.csv,WW046,1:40:00 PM,Grab,Water,3.0,Temperature,27.0,C,,0.0,C,0.0,C,URIWW,2550: Temperature of Water by Thermometer,,Lower Sprague Reservoir,Woonasquatucket River,WO,2012-07-07,00011,RI0002007L-03,Reservoir ,Slack's Reservoir,41.859528,-71.55175
URIWW-2012.csv,WW046,12:45:00 PM,Composite,Water,,Depth,3.3,m,,0.1,m,0.1,m,,,,Lower Sprague Reservoir,Woonasquatucket River,WO,2012-07-14,82903,RI0002007L-03,Reservoir ,Slack's Reservoir,41.859528,-71.55175
URIWW-2012.csv,WW046,12:45:00 PM,Composite,Water,,Secchi Depth,2.05,m,,0.1,m,0.1,m,,,,Lower Sprague Reservoir,Woonasquatucket River,WO,2012-07-14,00069,RI0002007L-03,Reservoir ,Slack's Reservoir,41.859528,-71.55175
URIWW-2012.csv,WW046,12:45:00 PM,Grab,Water,0.0,Temperature,29.0,C,,0.0,C,0.0,C,URIWW,2550: Temperature of Water by Thermometer,,Lower Sprague Reservoir,Woonasquatucket River,WO,2012-07-14,00011,RI0002007L-03,Reservoir ,Slack's Reservoir,41.859528,-71.55175
URIWW-2012.csv,WW046,12:45:00 PM,Grab,Water,1.0,Temperature,28.5,C,,0.0,C,0.0,C,URIWW,2550: Temperature of Water by Thermometer,,Lower Sprague Reservoir,Woonasquatucket River,WO,2012-07-14,00011,RI0002007L-03,Reservoir ,Slack's Reservoir,41.859528,-71.55175
URIWW-2012.csv,WW046,12:45:00 PM,Grab,Water,2.0,Temperature,28.5,C,,0.0,C,0.0,C,URIWW,2550: Temperature of Water by Thermometer,,Lower Sprague Reservoir,Woonasquatucket River,WO,2012-07-14,00011,RI0002007L-03,Reservoir ,Slack's Reservoir,41.859528,-71.55175
URIWW-2012.csv,WW046,12:45:00 PM,Grab,Water,3.0,Temperature,28.0,C,,0.0,C,0.0,C,URIWW,2550: Temperature of Water by Thermometer,,Lower Sprague Reservoir,Woonasquatucket River,WO,2012-07-14,00011,RI0002007L-03,Reservoir ,Slack's Reservoir,41.859528,-71.55175
URIWW-2012.csv,WW046,2:00:00 PM,Grab,Water,1.0,Chlorophyll a,9.3,ug/l,,0.1,ug/l,0.1,ug/l,URIWW,445: In-Vitro Determination of Chlorophyll,Trilogy,Lower Sprague Reservoir,Woonasquatucket River,WO,2012-07-21,32209,RI0002007L-03,Reservoir ,Slack's Reservoir,41.859528,-71.55175
URIWW-2012.csv,WW046,2:00:00 PM,Composite,Water,,Depth,3.5,m,,0.1,m,0.1,m,,,,Lower Sprague Reservoir,Woonasquatucket River,WO,2012-07-21,82903,RI0002007L-03,Reservoir ,Slack's Reservoir,41.859528,-71.55175
URIWW-2012.csv,WW046,2:00:00 PM,Grab,Water,1.0,Dissolved Oxygen,5.9,mg/l,,0.0,mg/l,0.0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,Lower Sprague Reservoir,Woonasquatucket River,WO,2012-07-21,00300,RI0002007L-03,Reservoir ,Slack's Reservoir,41.859528,-71.55175
URIWW-2012.csv,WW046,2:00:00 PM,Grab,Water,2.0,Dissolved Oxygen,5.3,mg/l,,0.0,mg/l,0.0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,Lower Sprague Reservoir,Woonasquatucket River,WO,2012-07-21,00300,RI0002007L-03,Reservoir ,Slack's Reservoir,41.859528,-71.55175
URIWW-2012.csv,WW046,2:00:00 PM,Grab,Water,3.0,Dissolved Oxygen,5.9,mg/l,,0.0,mg/l,0.0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,Lower Sprague Reservoir,Woonasquatucket River,WO,2012-07-21,00300,RI0002007L-03,Reservoir ,Slack's Reservoir,41.859528,-71.55175
URIWW-2012.csv,WW046,2:00:00 PM,Composite,Water,,Secchi Depth,1.84,m,,0.1,m,0.1,m,,,,Lower Sprague Reservoir,Woonasquatucket River,WO,2012-07-21,00069,RI0002007L-03,Reservoir ,Slack's Reservoir,41.859528,-71.55175
URIWW-2012.csv,WW046,2:00:00 PM,Grab,Water,0.0,Temperature,27.0,C,,0.0,C,0.0,C,URIWW,2550: Temperature of Water by Thermometer,,Lower Sprague Reservoir,Woonasquatucket River,WO,2012-07-21,00011,RI0002007L-03,Reservoir ,Slack's Reservoir,41.859528,-71.55175
URIWW-2012.csv,WW046,2:00:00 PM,Grab,Water,1.0,Temperature,27.0,C,,0.0,C,0.0,C,URIWW,2550: Temperature of Water by Thermometer,,Lower Sprague Reservoir,Woonasquatucket River,WO,2012-07-21,00011,RI0002007L-03,Reservoir ,Slack's Reservoir,41.859528,-71.55175
URIWW-2012.csv,WW046,2:00:00 PM,Grab,Water,2.0,Temperature,27.0,C,,0.0,C,0.0,C,URIWW,2550: Temperature of Water by Thermometer,,Lower Sprague Reservoir,Woonasquatucket River,WO,2012-07-21,00011,RI0002007L-03,Reservoir ,Slack's Reservoir,41.859528,-71.55175
URIWW-2012.csv,WW046,2:00:00 PM,Grab,Water,3.0,Temperature,27.0,C,,0.0,C,0.0,C,URIWW,2550: Temperature of Water by Thermometer,,Lower Sprague Reservoir,Woonasquatucket River,WO,2012-07-21,00011,RI0002007L-03,Reservoir ,Slack's Reservoir,41.859528,-71.55175
URIWW-2012.csv,WW046,10:30:00 AM,Grab,Water,1.0,Alkalinity,16.2,mg/l,,0.0,mg/l,0.1,mg/l,URIWW,2320: Alkalinity in Water by Titration,,Lower Sprague Reservoir,Woonasquatucket River,WO,2012-07-26,00410,RI0002007L-03,Reservoir ,Slack's Reservoir,41.859528,-71.55175
URIWW-2012.csv,WW046,10:30:00 AM,Grab,Water,1.0,Chlorophyll a,11.5,ug/l,,0.1,ug/l,0.1,ug/l,URIWW,445: In-Vitro Determination of Chlorophyll,Trilogy,Lower Sprague Reservoir,Woonasquatucket River,WO,2012-07-26,32209,RI0002007L-03,Reservoir ,Slack's Reservoir,41.859528,-71.55175
URIWW-2012.csv,WW046,10:30:00 AM,Composite,Water,,Depth,3.6,m,,0.1,m,0.1,m,,,,Lower Sprague Reservoir,Woonasquatucket River,WO,2012-07-26,82903,RI0002007L-03,Reservoir ,Slack's Reservoir,41.859528,-71.55175
URIWW-2012.csv,WW046,10:30:00 AM,Grab,Water,1.0,Dissolved Oxygen,6.1,mg/l,,0.0,mg/l,0.0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,Lower Sprague Reservoir,Woonasquatucket River,WO,2012-07-26,00300,RI0002007L-03,Reservoir ,Slack's Reservoir,41.859528,-71.55175
URIWW-2012.csv,WW046,10:30:00 AM,Grab,Water,2.0,Dissolved Oxygen,6.3,mg/l,,0.0,mg/l,0.0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,Lower Sprague Reservoir,Woonasquatucket River,WO,2012-07-26,00300,RI0002007L-03,Reservoir ,Slack's Reservoir,41.859528,-71.55175
URIWW-2012.csv,WW046,10:30:00 AM,Grab,Water,3.0,Dissolved Oxygen,6.2,mg/l,,0.0,mg/l,0.0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,Lower Sprague Reservoir,Woonasquatucket River,WO,2012-07-26,00300,RI0002007L-03,Reservoir ,Slack's Reservoir,41.859528,-71.55175
URIWW-2012.csv,WW046,10:30:00 AM,Grab,Water,0.5,Enterococci,4.2,MPN/100,,1.0,MPN/100,1.0,MPN/100,URIWW,,,Lower Sprague Reservoir,Woonasquatucket River,WO,2012-07-26,31639,RI0002007L-03,Reservoir ,Slack's Reservoir,41.859528,-71.55175
URIWW-2012.csv,WW046,10:30:00 AM,Grab,Water,1.0,Nitrate + Nitrite,0.0025,mg/l,U,0.005,mg/l,0.005,mg/l,URIWW,4500-NO3(F): Nitrate in Water- Automated Cadmium Reduction,,Lower Sprague Reservoir,Woonasquatucket River,WO,2012-07-26,00631,RI0002007L-03,Reservoir ,Slack's Reservoir,41.859528,-71.55175
URIWW-2012.csv,WW046,10:30:00 AM,Grab,Water,2.0,Nitrate + Nitrite,0.0025,mg/l,U,0.005,mg/l,0.005,mg/l,URIWW,4500-NO3(F): Nitrate in Water- Automated Cadmium Reduction,,Lower Sprague Reservoir,Woonasquatucket River,WO,2012-07-26,00631,RI0002007L-03,Reservoir ,Slack's Reservoir,41.859528,-71.55175
URIWW-2012.csv,WW046,10:30:00 AM,Grab,Water,1.0,"Nitrogen, Ammonia",0.025,mg/l,,0.015,mg/l,0.015,mg/l,URIWW,4500-NH3(G): Ammonia in Water Using Automated Phenate Method,,Lower Sprague Reservoir,Woonasquatucket River,WO,2012-07-26,00608,RI0002007L-03,Reservoir ,Slack's Reservoir,41.859528,-71.55175
URIWW-2012.csv,WW046,10:30:00 AM,Grab,Water,2.0,"Nitrogen, Ammonia",0.05,mg/l,,0.015,mg/l,0.015,mg/l,URIWW,4500-NH3(G): Ammonia in Water Using Automated Phenate Method,,Lower Sprague Reservoir,Woonasquatucket River,WO,2012-07-26,00608,RI0002007L-03,Reservoir ,Slack's Reservoir,41.859528,-71.55175
URIWW-2012.csv,WW046,10:30:00 AM,Grab,Water,1.0,"Nitrogen, Total",0.455,mg/l,,0.02,mg/l,0.02,mg/l,URIWW,,,Lower Sprague Reservoir,Woonasquatucket River,WO,2012-07-26,00600,RI0002007L-03,Reservoir ,Slack's Reservoir,41.859528,-71.55175
URIWW-2012.csv,WW046,10:30:00 AM,Grab,Water,2.0,"Nitrogen, Total",0.55,mg/l,,0.02,mg/l,0.02,mg/l,URIWW,,,Lower Sprague Reservoir,Woonasquatucket River,WO,2012-07-26,00600,RI0002007L-03,Reservoir ,Slack's Reservoir,41.859528,-71.55175
URIWW-2012.csv,WW046,10:30:00 AM,Grab,Water,1.0,pH,6.4,S.U.,,1.0,S.U.,1.0,S.U.,URIWW,4500-H: pH in Water,,Lower Sprague Reservoir,Woonasquatucket River,WO,2012-07-26,00400,RI0002007L-03,Reservoir ,Slack's Reservoir,41.859528,-71.55175
URIWW-2012.csv,WW046,10:30:00 AM,Grab,Water,2.0,pH,6.7,S.U.,,1.0,S.U.,1.0,S.U.,URIWW,4500-H: pH in Water,,Lower Sprague Reservoir,Woonasquatucket River,WO,2012-07-26,00400,RI0002007L-03,Reservoir ,Slack's Reservoir,41.859528,-71.55175
URIWW-2012.csv,WW046,10:30:00 AM,Grab,Water,1.0,"Phosphorus, Dissolved",3.0,ug/l,,3.0,ug/l,3.0,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,Lower Sprague Reservoir,Woonasquatucket River,WO,2012-07-26,00666,RI0002007L-03,Reservoir ,Slack's Reservoir,41.859528,-71.55175
URIWW-2012.csv,WW046,10:30:00 AM,Grab,Water,2.0,"Phosphorus, Dissolved",4.0,ug/l,,3.0,ug/l,3.0,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,Lower Sprague Reservoir,Woonasquatucket River,WO,2012-07-26,00666,RI0002007L-03,Reservoir ,Slack's Reservoir,41.859528,-71.55175
URIWW-2012.csv,WW046,10:30:00 AM,Grab,Water,1.0,"Phosphorus, Total",22.0,ug/l,,4.0,ug/l,4.0,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,Lower Sprague Reservoir,Woonasquatucket River,WO,2012-07-26,00665,RI0002007L-03,Reservoir ,Slack's Reservoir,41.859528,-71.55175
URIWW-2012.csv,WW046,10:30:00 AM,Grab,Water,2.0,"Phosphorus, Total",31.0,ug/l,,4.0,ug/l,4.0,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,Lower Sprague Reservoir,Woonasquatucket River,WO,2012-07-26,00665,RI0002007L-03,Reservoir ,Slack's Reservoir,41.859528,-71.55175
URIWW-2012.csv,WW046,10:30:00 AM,Composite,Water,,Secchi Depth,1.78,m,,0.1,m,0.1,m,,,,Lower Sprague Reservoir,Woonasquatucket River,WO,2012-07-26,00069,RI0002007L-03,Reservoir ,Slack's Reservoir,41.859528,-71.55175
URIWW-2012.csv,WW046,10:30:00 AM,Grab,Water,0.0,Temperature,27.0,C,,0.0,C,0.0,C,URIWW,2550: Temperature of Water by Thermometer,,Lower Sprague Reservoir,Woonasquatucket River,WO,2012-07-26,00011,RI0002007L-03,Reservoir ,Slack's Reservoir,41.859528,-71.55175
URIWW-2012.csv,WW046,10:30:00 AM,Grab,Water,1.0,Temperature,26.0,C,,0.0,C,0.0,C,URIWW,2550: Temperature of Water by Thermometer,,Lower Sprague Reservoir,Woonasquatucket River,WO,2012-07-26,00011,RI0002007L-03,Reservoir ,Slack's Reservoir,41.859528,-71.55175
URIWW-2012.csv,WW046,10:30:00 AM,Grab,Water,2.0,Temperature,26.0,C,,0.0,C,0.0,C,URIWW,2550: Temperature of Water by Thermometer,,Lower Sprague Reservoir,Woonasquatucket River,WO,2012-07-26,00011,RI0002007L-03,Reservoir ,Slack's Reservoir,41.859528,-71.55175
URIWW-2012.csv,WW046,10:30:00 AM,Grab,Water,3.0,Temperature,26.0,C,,0.0,C,0.0,C,URIWW,2550: Temperature of Water by Thermometer,,Lower Sprague Reservoir,Woonasquatucket River,WO,2012-07-26,00011,RI0002007L-03,Reservoir ,Slack's Reservoir,41.859528,-71.55175
URIWW-2012.csv,WW046,12:30:00 PM,Composite,Water,,Depth,3.4,m,,0.1,m,0.1,m,,,,Lower Sprague Reservoir,Woonasquatucket River,WO,2012-08-02,82903,RI0002007L-03,Reservoir ,Slack's Reservoir,41.859528,-71.55175
URIWW-2012.csv,WW046,12:30:00 PM,Composite,Water,,Secchi Depth,2.44,m,,0.1,m,0.1,m,,,,Lower Sprague Reservoir,Woonasquatucket River,WO,2012-08-02,00069,RI0002007L-03,Reservoir ,Slack's Reservoir,41.859528,-71.55175
URIWW-2012.csv,WW046,12:30:00 PM,Grab,Water,0.0,Temperature,28.0,C,,0.0,C,0.0,C,URIWW,2550: Temperature of Water by Thermometer,,Lower Sprague Reservoir,Woonasquatucket River,WO,2012-08-02,00011,RI0002007L-03,Reservoir ,Slack's Reservoir,41.859528,-71.55175
URIWW-2012.csv,WW046,12:30:00 PM,Grab,Water,1.0,Temperature,27.0,C,,0.0,C,0.0,C,URIWW,2550: Temperature of Water by Thermometer,,Lower Sprague Reservoir,Woonasquatucket River,WO,2012-08-02,00011,RI0002007L-03,Reservoir ,Slack's Reservoir,41.859528,-71.55175
URIWW-2012.csv,WW046,12:30:00 PM,Grab,Water,2.0,Temperature,27.0,C,,0.0,C,0.0,C,URIWW,2550: Temperature of Water by Thermometer,,Lower Sprague Reservoir,Woonasquatucket River,WO,2012-08-02,00011,RI0002007L-03,Reservoir ,Slack's Reservoir,41.859528,-71.55175
URIWW-2012.csv,WW046,12:30:00 PM,Grab,Water,3.0,Temperature,27.0,C,,0.0,C,0.0,C,URIWW,2550: Temperature of Water by Thermometer,,Lower Sprague Reservoir,Woonasquatucket River,WO,2012-08-02,00011,RI0002007L-03,Reservoir ,Slack's Reservoir,41.859528,-71.55175
URIWW-2012.csv,WW046,1:30:00 PM,Grab,Water,1.0,Chlorophyll a,6.8,ug/l,,0.1,ug/l,0.1,ug/l,URIWW,445: In-Vitro Determination of Chlorophyll,Trilogy,Lower Sprague Reservoir,Woonasquatucket River,WO,2012-08-09,32209,RI0002007L-03,Reservoir ,Slack's Reservoir,41.859528,-71.55175
URIWW-2012.csv,WW046,1:30:00 PM,Composite,Water,,Depth,3.4,m,,0.1,m,0.1,m,,,,Lower Sprague Reservoir,Woonasquatucket River,WO,2012-08-09,82903,RI0002007L-03,Reservoir ,Slack's Reservoir,41.859528,-71.55175
URIWW-2012.csv,WW046,1:30:00 PM,Grab,Water,1.0,Dissolved Oxygen,6.8,mg/l,,0.0,mg/l,0.0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,Lower Sprague Reservoir,Woonasquatucket River,WO,2012-08-09,00300,RI0002007L-03,Reservoir ,Slack's Reservoir,41.859528,-71.55175
URIWW-2012.csv,WW046,1:30:00 PM,Grab,Water,2.0,Dissolved Oxygen,6.9,mg/l,,0.0,mg/l,0.0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,Lower Sprague Reservoir,Woonasquatucket River,WO,2012-08-09,00300,RI0002007L-03,Reservoir ,Slack's Reservoir,41.859528,-71.55175
URIWW-2012.csv,WW046,1:30:00 PM,Grab,Water,3.0,Dissolved Oxygen,6.9,mg/l,,0.0,mg/l,0.0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,Lower Sprague Reservoir,Woonasquatucket River,WO,2012-08-09,00300,RI0002007L-03,Reservoir ,Slack's Reservoir,41.859528,-71.55175
URIWW-2012.csv,WW046,1:30:00 PM,Composite,Water,,Secchi Depth,2.13,m,,0.1,m,0.1,m,,,,Lower Sprague Reservoir,Woonasquatucket River,WO,2012-08-09,00069,RI0002007L-03,Reservoir ,Slack's Reservoir,41.859528,-71.55175
URIWW-2012.csv,WW046,1:30:00 PM,Grab,Water,0.0,Temperature,28.0,C,,0.0,C,0.0,C,URIWW,2550: Temperature of Water by Thermometer,,Lower Sprague Reservoir,Woonasquatucket River,WO,2012-08-09,00011,RI0002007L-03,Reservoir ,Slack's Reservoir,41.859528,-71.55175
URIWW-2012.csv,WW046,1:30:00 PM,Grab,Water,1.0,Temperature,28.0,C,,0.0,C,0.0,C,URIWW,2550: Temperature of Water by Thermometer,,Lower Sprague Reservoir,Woonasquatucket River,WO,2012-08-09,00011,RI0002007L-03,Reservoir ,Slack's Reservoir,41.859528,-71.55175
URIWW-2012.csv,WW046,1:30:00 PM,Grab,Water,3.0,Temperature,27.0,C,,0.0,C,0.0,C,URIWW,2550: Temperature of Water by Thermometer,,Lower Sprague Reservoir,Woonasquatucket River,WO,2012-08-09,00011,RI0002007L-03,Reservoir ,Slack's Reservoir,41.859528,-71.55175
URIWW-2012.csv,WW046,2:00:00 PM,Grab,Water,1.0,Chlorophyll a,8.7,ug/l,,0.1,ug/l,0.1,ug/l,URIWW,445: In-Vitro Determination of Chlorophyll,Trilogy,Lower Sprague Reservoir,Woonasquatucket River,WO,2012-08-24,32209,RI0002007L-03,Reservoir ,Slack's Reservoir,41.859528,-71.55175
URIWW-2012.csv,WW046,2:00:00 PM,Composite,Water,,Depth,3.5,m,,0.1,m,0.1,m,,,,Lower Sprague Reservoir,Woonasquatucket River,WO,2012-08-24,82903,RI0002007L-03,Reservoir ,Slack's Reservoir,41.859528,-71.55175
URIWW-2012.csv,WW046,2:00:00 PM,Grab,Water,1.0,Dissolved Oxygen,7.5,mg/l,,0.0,mg/l,0.0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,Lower Sprague Reservoir,Woonasquatucket River,WO,2012-08-24,00300,RI0002007L-03,Reservoir ,Slack's Reservoir,41.859528,-71.55175
URIWW-2012.csv,WW046,2:00:00 PM,Grab,Water,2.0,Dissolved Oxygen,7.6,mg/l,,0.0,mg/l,0.0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,Lower Sprague Reservoir,Woonasquatucket River,WO,2012-08-24,00300,RI0002007L-03,Reservoir ,Slack's Reservoir,41.859528,-71.55175
URIWW-2012.csv,WW046,2:00:00 PM,Grab,Water,3.0,Dissolved Oxygen,7.6,mg/l,,0.0,mg/l,0.0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,Lower Sprague Reservoir,Woonasquatucket River,WO,2012-08-24,00300,RI0002007L-03,Reservoir ,Slack's Reservoir,41.859528,-71.55175
URIWW-2012.csv,WW046,2:00:00 PM,Composite,Water,,Secchi Depth,2.28,m,,0.1,m,0.1,m,,,,Lower Sprague Reservoir,Woonasquatucket River,WO,2012-08-24,00069,RI0002007L-03,Reservoir ,Slack's Reservoir,41.859528,-71.55175
URIWW-2012.csv,WW046,2:00:00 PM,Grab,Water,0.0,Temperature,27.0,C,,0.0,C,0.0,C,URIWW,2550: Temperature of Water by Thermometer,,Lower Sprague Reservoir,Woonasquatucket River,WO,2012-08-24,00011,RI0002007L-03,Reservoir ,Slack's Reservoir,41.859528,-71.55175
URIWW-2012.csv,WW046,2:00:00 PM,Grab,Water,1.0,Temperature,27.0,C,,0.0,C,0.0,C,URIWW,2550: Temperature of Water by Thermometer,,Lower Sprague Reservoir,Woonasquatucket River,WO,2012-08-24,00011,RI0002007L-03,Reservoir ,Slack's Reservoir,41.859528,-71.55175
URIWW-2012.csv,WW046,2:00:00 PM,Grab,Water,2.0,Temperature,26.0,C,,0.0,C,0.0,C,URIWW,2550: Temperature of Water by Thermometer,,Lower Sprague Reservoir,Woonasquatucket River,WO,2012-08-24,00011,RI0002007L-03,Reservoir ,Slack's Reservoir,41.859528,-71.55175
URIWW-2012.csv,WW046,2:00:00 PM,Grab,Water,3.0,Temperature,26.0,C,,0.0,C,0.0,C,URIWW,2550: Temperature of Water by Thermometer,,Lower Sprague Reservoir,Woonasquatucket River,WO,2012-08-24,00011,RI0002007L-03,Reservoir ,Slack's Reservoir,41.859528,-71.55175
URIWW-2012.csv,WW046,2:00:00 PM,Grab,Water,1.0,Chlorophyll a,8.8,ug/l,,0.1,ug/l,0.1,ug/l,URIWW,445: In-Vitro Determination of Chlorophyll,Trilogy,Lower Sprague Reservoir,Woonasquatucket River,WO,2012-09-08,32209,RI0002007L-03,Reservoir ,Slack's Reservoir,41.859528,-71.55175
URIWW-2012.csv,WW046,2:00:00 PM,Composite,Water,,Depth,3.4,m,,0.1,m,0.1,m,,,,Lower Sprague Reservoir,Woonasquatucket River,WO,2012-09-08,82903,RI0002007L-03,Reservoir ,Slack's Reservoir,41.859528,-71.55175
URIWW-2012.csv,WW046,2:00:00 PM,Grab,Water,1.0,Dissolved Oxygen,7.5,mg/l,,0.0,mg/l,0.0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,Lower Sprague Reservoir,Woonasquatucket River,WO,2012-09-08,00300,RI0002007L-03,Reservoir ,Slack's Reservoir,41.859528,-71.55175
URIWW-2012.csv,WW046,2:00:00 PM,Grab,Water,2.0,Dissolved Oxygen,7.8,mg/l,,0.0,mg/l,0.0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,Lower Sprague Reservoir,Woonasquatucket River,WO,2012-09-08,00300,RI0002007L-03,Reservoir ,Slack's Reservoir,41.859528,-71.55175
URIWW-2012.csv,WW046,2:00:00 PM,Grab,Water,3.0,Dissolved Oxygen,7.4,mg/l,,0.0,mg/l,0.0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,Lower Sprague Reservoir,Woonasquatucket River,WO,2012-09-08,00300,RI0002007L-03,Reservoir ,Slack's Reservoir,41.859528,-71.55175
URIWW-2012.csv,WW046,2:00:00 PM,Composite,Water,,Secchi Depth,2.13,m,,0.1,m,0.1,m,,,,Lower Sprague Reservoir,Woonasquatucket River,WO,2012-09-08,00069,RI0002007L-03,Reservoir ,Slack's Reservoir,41.859528,-71.55175
URIWW-2012.csv,WW046,2:00:00 PM,Grab,Water,0.0,Temperature,26.0,C,,0.0,C,0.0,C,URIWW,2550: Temperature of Water by Thermometer,,Lower Sprague Reservoir,Woonasquatucket River,WO,2012-09-08,00011,RI0002007L-03,Reservoir ,Slack's Reservoir,41.859528,-71.55175
URIWW-2012.csv,WW046,2:00:00 PM,Grab,Water,1.0,Temperature,26.0,C,,0.0,C,0.0,C,URIWW,2550: Temperature of Water by Thermometer,,Lower Sprague Reservoir,Woonasquatucket River,WO,2012-09-08,00011,RI0002007L-03,Reservoir ,Slack's Reservoir,41.859528,-71.55175
URIWW-2012.csv,WW046,2:00:00 PM,Grab,Water,2.0,Temperature,26.0,C,,0.0,C,0.0,C,URIWW,2550: Temperature of Water by Thermometer,,Lower Sprague Reservoir,Woonasquatucket River,WO,2012-09-08,00011,RI0002007L-03,Reservoir ,Slack's Reservoir,41.859528,-71.55175
URIWW-2012.csv,WW046,2:00:00 PM,Grab,Water,3.0,Temperature,26.0,C,,0.0,C,0.0,C,URIWW,2550: Temperature of Water by Thermometer,,Lower Sprague Reservoir,Woonasquatucket River,WO,2012-09-08,00011,RI0002007L-03,Reservoir ,Slack's Reservoir,41.859528,-71.55175
URIWW-2012.csv,WW046,10:00:00 AM,Grab,Water,1.0,Alkalinity,14.8,mg/l,,0.0,mg/l,0.1,mg/l,URIWW,2320: Alkalinity in Water by Titration,,Lower Sprague Reservoir,Woonasquatucket River,WO,2012-09-21,00410,RI0002007L-03,Reservoir ,Slack's Reservoir,41.859528,-71.55175
